X,Y,OBJECTID,COUNTY,DATE_STAMP,DESCRIPTION_BSL,DIRECTION_OP,DIST,DLAT_GIS,DLONG_GIS,MB_DIR,MUNICIPALITY,PLACE_NO,STOP_NUM,STOP_TYPE,STREET_DIR,ALL_LINES
503831.777944494,190294.514649823,630,Atlantic,2024/09/15 00:00:00+00,ALBANY AVE AT PORTER AVE,Ou,0,39.35583,-74.45861,,ATLANTIC CITY,,10101,NS,S,"504, 507, 508, 509"
598602.129085828,721302.719035491,631,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT THIRD AVE,Ou,0,40.813,-74.11532,,LYNDHURST TWP,,12530,NS,N,"109, 76"
612064.083789162,744199.542664319,632,Bergen,2024/09/15 00:00:00+00,PLEASANTVIEW AVE AT SUMMIT AVE,Ou,0,40.8756,-74.06633,,HACKENSACK,,12182,FS,W,709
502019.310768913,190532.442651652,633,Atlantic,2024/09/15 00:00:00+00,ANNAPOLIS AVE AT CROSSAN AVE,In,0,39.35649,-74.46501,,ATLANTIC CITY,,10104,NS,N,504
634584.446228661,728235.578857407,634,Bergen,2024/09/15 00:00:00+00,ANDERSON AVE AT AURORA AVE,In,0,40.83151,-73.98511,,CLIFFSIDE PARK,,11132,NS,S,"153, 159, 751"
598890.772537414,721832.023751155,635,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT FIFTH AVE,Ou,0,40.81445,-74.11427,,LYNDHURST TWP,,12531,NS,N,"109, 76"
613845.597286496,743959.358761489,636,Bergen,2024/09/15 00:00:00+00,POLIFLY RD AT ELLEEN TERRACE,Ou,0,40.875,-74.05985,,HACKENSACK,,12183,FS,N,"144, 162, 163, 164, 76"
514094.068443496,194792.413790487,637,Atlantic,2024/09/15 00:00:00+00,BALTIC AVE AT DELAWARE AVE,In,0,39.36814,-74.42227,,ATLANTIC CITY,,10105,NS,W,504
634247.120787829,727257.453845158,638,Bergen,2024/09/15 00:00:00+00,ANDERSON AVE AT KNOX AVE,In,0,40.82883,-73.98637,,CLIFFSIDE PARK,,11133,FS,S,"153, 159, 751"
598884.081277829,721943.645247072,639,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT FIFTH AVE,In,0,40.81473,-74.11423,,LYNDHURST TWP,,12532,NS,S,"109, 76"
614436.995709997,744770.913896903,640,Bergen,2024/09/15 00:00:00+00,POLIFLY RD AT LODI ST,Ou,0,40.8772,-74.05766,,HACKENSACK,,12185,FS,N,"144, 162, 163, 164, 76"
513577.994344413,194530.140692987,641,Atlantic,2024/09/15 00:00:00+00,BALTIC AVE AT MARYLAND AVE,In,0,39.36741,-74.42409,,ATLANTIC CITY,,10106,FS,W,504
633933.082701996,726257.088063739,642,Bergen,2024/09/15 00:00:00+00,ANDERSON AVE AT NELSON AVE,In,0,40.82609,-73.98753,,CLIFFSIDE PARK,,11134,FS,S,"153, 159, 751"
615260.482251994,746067.716421403,643,Bergen,2024/09/15 00:00:00+00,POLIFLY RD AT ESSEX ST,In,0,40.88075,-74.05465,,HACKENSACK,,12187,FS,S,"144, 162, 163, 164, 76"
598598.120235577,721420.058695823,644,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT THIRD AVE,In,0,40.8133,-74.11528,,LYNDHURST TWP,,12533,NS,S,"109, 76"
512858.538106162,194147.589620821,645,Atlantic,2024/09/15 00:00:00+00,BALTIC AVE AT PENNSYLVANIA AVE,In,0,39.36637,-74.42664,,ATLANTIC CITY,,10107,FS,W,504
615056.814352244,745611.845613986,646,Bergen,2024/09/15 00:00:00+00,POLIFLY RD AT PARKER AVE,In,0,40.87949,-74.05537,,HACKENSACK,,12188,FS,S,"144, 162, 163, 164, 76"
633576.058481663,725551.844723575,647,Bergen,2024/09/15 00:00:00+00,ANDERSON AVE AT OAKDENE AVE,In,0,40.82415,-73.98883,,CLIFFSIDE PARK,,11135,FS,S,"153, 159, 751"
597927.207535412,720183.266221903,648,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT FREEMAN ST,In,0,40.80992,-74.11774,,LYNDHURST TWP,,12535,NS,S,"109, 76"
512289.212801244,193853.225708239,649,Atlantic,2024/09/15 00:00:00+00,BALTIC AVE AT SOUTH CAROLINA AVE,In,0,39.36557,-74.42866,,ATLANTIC CITY,,10108,NS,W,504
614482.617337912,744913.807968073,650,Bergen,2024/09/15 00:00:00+00,POLIFLY RD 193'S OF MARVIN AVE,In,193,40.87759,-74.05749,S,HACKENSACK,,12189,MB,S,"144, 162, 163, 164, 76"
633285.103354912,721851.171022572,651,Bergen,2024/09/15 00:00:00+00,GORGE RD AT WALKER ST,Ou,0,40.81402,-73.99002,,CLIFFSIDE PARK,,11136,NS,N,"156, 159, 751"
597706.126612745,719782.345107742,652,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT VALLEY BROOK AVE,In,0,40.80882,-74.11854,,LYNDHURST TWP,RIDGVBRK,12536,NS,S,"109, 76"
511944.640655745,193670.168659657,653,Atlantic,2024/09/15 00:00:00+00,BALTIC AVE AT TENNESSEE AVE,In,0,39.36507,-74.42988,,ATLANTIC CITY,,10109,NS,W,504
613269.188662414,743174.376407571,654,Bergen,2024/09/15 00:00:00+00,POLIFLY RD AT PLEASANTVIEW AVE,In,0,40.87283,-74.0619,,HACKENSACK,,12191,FS,S,76
633438.705081828,722292.034642152,655,Bergen,2024/09/15 00:00:00+00,GORGE RD AT CLIFF ST,Ou,0,40.81524,-73.98949,,CLIFFSIDE PARK,,11137,NS,N,"156, 159, 751"
596819.227795996,718153.587210402,656,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT PAGE AVE,In,0,40.80436,-74.12177,,LYNDHURST TWP,,12537,NS,S,"109, 76"
511591.128567494,193485.130971991,657,Atlantic,2024/09/15 00:00:00+00,BALTIC AVE AT NEW YORK AVE,In,0,39.36456,-74.43113,,ATLANTIC CITY,,10110,NS,W,504
614645.098312162,747979.278871238,658,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE AT ATLANTIC ST,Ou,0,40.88602,-74.05689,,HACKENSACK,,12193,FS,N,162
633613.736555912,723098.781716324,659,Bergen,2024/09/15 00:00:00+00,GORGE RD AT PARK AVE,Ou,0,40.81744,-73.98883,,CLIFFSIDE PARK,,11138,NS,N,"156, 159, 751"
596525.282517746,717616.555804156,660,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT KINGSLAND AVE,In,0,40.80289,-74.12284,,LYNDHURST TWP,,12538,NS,S,"109, 76"
511427.772266913,196836.34277349,661,Atlantic,2024/09/15 00:00:00+00,BRIGANTINE BLVD AT NORTH CAROLINA AVE,In,0,39.37379,-74.43174,,ATLANTIC CITY,,10111,FS,N,501
614834.878444411,748464.937348738,662,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE AT BEECH ST,Ou,0,40.88725,-74.0559,,HACKENSACK,,12194,FS,N,162
633842.411295414,724133.037193738,663,Bergen,2024/09/14 00:00:00+00,GORGE RD AT EDGEWATER RD,Ou,0,40.82027,-73.98795,,CLIFFSIDE PARK,,11139,FS,N,"156, 159"
596168.928899746,716977.228998825,664,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT SUMMER AVE,In,0,40.80114,-74.12414,,LYNDHURST TWP,,12539,NS,S,"109, 76"
511683.490259413,197910.077502653,665,Atlantic,2024/09/15 00:00:00+00,BRIGANTINE BLVD AT MARYLAND AVE,In,0,39.37673,-74.43079,,ATLANTIC CITY,,10112,NS,N,501
615353.270124163,749831.290587157,666,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE AT CENTRAL AVE,Ou,0,40.89111,-74.05435,,HACKENSACK,PROSCENT,12195,FS,N,162
633957.051814161,725487.877331823,667,Bergen,2024/09/14 00:00:00+00,GORGE RD AT OAKDENE AVE,Ou,0,40.82399,-73.98752,,CLIFFSIDE PARK,,11140,NS,N,159
596816.944007911,718025.646849491,668,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT PAGE AVE,Ou,0,40.80403,-74.12183,,LYNDHURST TWP,,12540,NS,N,"109, 76"
508943.165031411,192094.835852325,669,Atlantic,2024/09/15 00:00:00+00,FAIRMOUNT AVE AT MISSOURI AVE,In,0,39.36075,-74.4405,,ATLANTIC CITY,,10114,FS,W,504
615545.378007662,750332.771539569,670,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE 480'N OF CENTRAL AVE/GOLF PL,Ou,480,40.89249,-74.05367,N,HACKENSACK,,12196,MB,N,162
631991.270640746,767875.600627072,671,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT MADISON AVE,Ou,0,40.94037,-73.99374,,DUMONT,,11293,NS,N,"167, 177, 186"
592670.905055914,720766.165318571,672,Bergen,2024/09/14 00:00:00+00,RIVERSIDE AVE 275'S OF PAGE AVE,Ou,275,40.81158,-74.1367,S,LYNDHURST TWP,,12541,MB,S,"192, 199"
508618.375326663,191917.713831238,673,Atlantic,2024/09/15 00:00:00+00,FAIRMOUNT AVE AT MISSISSIPPI AVE,In,0,39.36028,-74.44166,,ATLANTIC CITY,,10115,FS,W,504
615911.052145079,751304.207260735,674,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE 466'S OF PASSAIC/BERRY ST,Ou,466,40.89514,-74.05229,S,HACKENSACK,,12197,MB,N,162
632180.067507245,768605.125742823,675,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT NEW YORK AVE,Ou,0,40.94238,-73.99308,,DUMONT,,11294,NS,N,"167, 177, 186"
597143.236006245,723981.365581073,676,Bergen,2024/09/15 00:00:00+00,RUTHERFORD AVE AT STUYVESANT AVE,Ou,0,40.82039,-74.12051,,LYNDHURST TWP,RUTHSTVY,12542,FS,E,"191, 192, 195, 199, 76"
507911.54176658,191550.327426903,677,Atlantic,2024/09/15 00:00:00+00,FAIRMOUNT AVE AT FLORIDA AVE,In,0,39.35927,-74.44416,,ATLANTIC CITY,,10116,FS,W,504
615829.109395579,751256.310702987,678,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE AT BERRY ST,In,135,40.89495,-74.05238,,HACKENSACK,,12198,FS,S,162
632394.247196995,769312.919930905,679,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT VIRGINIA AVE,Ou,0,40.94431,-73.99224,,DUMONT,,11295,NS,N,"167, 177, 186"
597884.53898558,723412.389356822,680,Bergen,2024/09/15 00:00:00+00,RUTHERFORD AVE AT DELAFIELD AVE,Ou,0,40.81882,-74.11784,,LYNDHURST TWP,,12543,NS,E,"191, 192, 195, 199, 76"
507194.630470745,191183.038135238,681,Atlantic,2024/09/15 00:00:00+00,FAIRMOUNT AVE AT CALIFORNIA AVE,In,0,39.35824,-74.44668,,ATLANTIC CITY,,10118,FS,W,504
615450.543223578,750253.586658575,682,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE AT CENTRAL AVE,In,120,40.89222,-74.05383,S,HACKENSACK,PROSCENT,12199,MB,S,162
632613.634553496,769827.924150236,683,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT EAST LINDEN AVE,Ou,0,40.94574,-73.99149,,DUMONT,,11296,NS,N,"167, 177, 186"
599145.482001744,722445.231842324,684,Bergen,2024/09/14 00:00:00+00,RUTHERFORD AVE AT RIDGE RD,In,0,40.81616,-74.11329,,LYNDHURST TWP,,12544,NS,E,"191, 192, 195, 199"
506814.267386328,190988.082160324,685,Atlantic,2024/09/15 00:00:00+00,FAIRMOUNT AVE AT IOWA AVE,In,0,39.35771,-74.44803,,ATLANTIC CITY,,10119,FS,W,504
615163.677983664,749497.343420409,686,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE 205' S OF CENTRAL AVE/BEECH ST,In,205,40.89014,-74.05485,S,HACKENSACK,,12200,MB,S,162
632843.827990744,770351.325662486,687,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT CRESSKILL AVE,Ou,0,40.94717,-73.99064,,DUMONT,,11297,NS,N,"167, 177, 186"
594964.020876497,714681.809705153,688,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT NOEL DR,Ou,0,40.79488,-74.12859,,NORTH ARLINGTON,,12818,NS,N,"109, 76"
506204.453317247,190671.04145582,689,Atlantic,2024/09/15 00:00:00+00,FAIRMOUNT AVE AT MORRIS AVE,In,0,39.35683,-74.45018,,ATLANTIC CITY,,10120,FS,W,504
614709.331451412,748307.225721903,690,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE AT BEECH ST,In,0,40.88688,-74.05652,,HACKENSACK,,12201,FS,S,162
633422.798945662,770993.60292124,691,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT GRANT AVE,Ou,0,40.94892,-73.98848,,DUMONT,,11298,NS,N,"167, 177, 186"
595237.203400996,715172.386807986,692,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT BERGEN AVE,Ou,0,40.79622,-74.12759,,NORTH ARLINGTON,,12819,FS,N,"109, 76"
505423.370561831,190263.148898907,693,Atlantic,2024/09/15 00:00:00+00,FAIRMOUNT AVE AT SOVEREIGN AVE,In,0,39.35572,-74.45295,,ATLANTIC CITY,,10121,FS,W,504
614522.42696958,747825.52163282,694,Bergen,2024/09/14 00:00:00+00,PROSPECT AVE AT ATLANTIC ST,In,0,40.88556,-74.0572,,HACKENSACK,,12202,FS,S,162
633783.573814664,771527.844306819,695,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT LARCH AVE,Ou,0,40.95039,-73.98721,,DUMONT,,11299,NS,N,"167, 177, 186"
595507.097546246,715661.216538988,696,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT CANTERBURY AVE,Ou,0,40.79756,-74.12661,,NORTH ARLINGTON,,12820,NS,N,"109, 76"
504922.779043328,189998.826920986,697,Atlantic,2024/09/15 00:00:00+00,FAIRMOUNT AVE AT PROVIDENCE AVE,In,0,39.355,-74.45472,,ATLANTIC CITY,,10122,NS,W,504
619661.436048497,748939.182463236,698,Bergen,2024/09/15 00:00:00+00,RIVER ST AT PASSAIC ST,In,0,40.88858,-74.03872,,HACKENSACK,,12203,NS,N,"168, 762, 780, 83"
634042.628086578,772163.387655154,699,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT DELONG AVE,Ou,0,40.95211,-73.98622,,DUMONT,,11300,NS,N,"167, 177, 186"
595550.000675663,715861.492385156,700,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT JAUNCEY AVE,In,0,40.7981,-74.12643,,NORTH ARLINGTON,,12821,NS,S,"109, 76"
514773.62056208,194471.997436576,701,Atlantic,2024/09/15 00:00:00+00,GRAMMERCY PL AT NEW JERSEY AVE,Ou,0,39.36734,-74.41992,,ATLANTIC CITY,,10123,FS,E,504
619794.47646483,750396.395756155,702,Bergen,2024/09/15 00:00:00+00,RIVER ST AT ANDERSON ST,In,0,40.89257,-74.03816,,HACKENSACK,,12204,FS,N,"168, 175, 762, 780, 83"
634502.441799495,772938.902508318,703,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT MASSACHUSETTS AVE,Ou,0,40.95426,-73.98455,,DUMONT,WASHMASS,11301,NS,N,"167, 177, 186"
594943.846704245,714768.421408571,704,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT RIDGE PARK DR,In,0,40.7951,-74.12862,,NORTH ARLINGTON,,12822,NS,S,"109, 76"
515169.081057247,194669.663051739,705,Atlantic,2024/09/15 00:00:00+00,GRAMMERCY PL AT CONNECTICUT AVE,Ou,0,39.36788,-74.41852,,ATLANTIC CITY,,10124,FS,E,504
619703.195151329,750074.952501409,706,Bergen,2024/09/15 00:00:00+00,RIVER ST AT ANDERSON ST,Ou,0,40.89169,-74.03851,,HACKENSACK,,12205,FS,S,"168, 762, 780, 83"
633632.477003995,771367.35807924,707,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT WILKENS DR,In,0,40.9499,-73.98763,,DUMONT,,11303,FS,S,"167, 177, 186"
623238.099170744,764843.337006569,708,Bergen,2024/09/15 00:00:00+00,RIVER RD 180' N OF HENLEY AVE,In,180,40.93217,-74.02547,N,NEW MILFORD,,12782,MB,N,762
515481.591258995,194828.670279652,709,Atlantic,2024/09/15 00:00:00+00,GRAMMERCY PL AT MASSACHUSETTS AVE,Ou,0,39.36834,-74.41744,,ATLANTIC CITY,,10125,FS,E,504
619488.585344329,748586.049639322,710,Bergen,2024/09/15 00:00:00+00,RIVER ST AT BERRY ST,Ou,0,40.8876,-74.0393,,HACKENSACK,,12206,NS,S,"168, 762, 780, 83"
633376.698972244,771033.245886572,711,Bergen,2024/09/14 00:00:00+00,WASHINGTON AVE AT GRANT AVE,In,0,40.94896,-73.98857,,DUMONT,,11304,FS,S,"167, 177, 186"
623660.959545497,765596.074674323,712,Bergen,2024/09/15 00:00:00+00,RIVER RD AT STOCKTON ST,In,0,40.93427,-74.02392,,NEW MILFORD,,12783,NS,N,762
624013.406675246,766130.514222242,713,Bergen,2024/09/15 00:00:00+00,RIVER RD AT CEDAR RD,In,0,40.93572,-74.02269,,NEW MILFORD,,12784,NS,N,762
624149.344395496,766584.432933822,714,Bergen,2024/09/15 00:00:00+00,RIVER RD AT VOORHIS AVE,In,0,40.93695,-74.02218,,NEW MILFORD,,12785,FS,N,762
624217.442356411,767121.144130737,715,Bergen,2024/09/15 00:00:00+00,RIVER RD AT MCKINLEY AVE,In,0,40.93842,-74.02192,,NEW MILFORD,,12786,FS,N,762
624313.600628663,767748.821024992,716,Bergen,2024/09/15 00:00:00+00,RIVER RD AT MADISON AVE,In,0,40.94015,-74.02156,,NEW MILFORD,RIVRMADI,12787,NS,N,"762, 772"
624677.080216661,768857.028126158,717,Bergen,2024/09/15 00:00:00+00,RIVER RD AT MILFORD AVE,In,0,40.94317,-74.02026,,NEW MILFORD,,12788,FS,N,"762, 772"
624608.376285829,769654.64004799,718,Bergen,2024/09/15 00:00:00+00,RIVER RD AT MAIN ST,Ou,0,40.94536,-74.02033,,NEW MILFORD,,12793,FS,S,"762, 772"
624619.389059078,768775.724154904,719,Bergen,2024/09/15 00:00:00+00,RIVER RD AT MILFORD AVE,Ou,0,40.94295,-74.02034,,NEW MILFORD,,12794,NS,S,"762, 772"
624218.421685163,767584.681917571,720,Bergen,2024/09/15 00:00:00+00,RIVER RD AT MADISON AVE,Ou,150,40.93968,-74.02181,S,NEW MILFORD,RIVRMADI,12795,MB,S,762
624083.176548827,766552.407079242,721,Bergen,2024/09/15 00:00:00+00,RIVER RD AT VOORHIS AVE,Ou,0,40.93685,-74.02232,,NEW MILFORD,,12796,NS,S,762
623867.334788911,765920.081900321,722,Bergen,2024/09/15 00:00:00+00,RIVER RD AT HOLLAND AVE,Ou,0,40.93511,-74.02311,,NEW MILFORD,,12797,FS,S,762
623403.445952911,765657.119171657,723,Bergen,2024/09/15 00:00:00+00,RIVER RD AT TRENTON ST,Ou,0,40.93433,-74.02484,,NEW MILFORD,,12798,FS,S,762
623264.357648414,764357.505957238,724,Bergen,2024/09/15 00:00:00+00,RIVER RD 150'S OF HENLEY AVE,Ou,150,40.93084,-74.02534,S,NEW MILFORD,,12799,MB,S,762
623163.394267663,763794.795796573,725,Bergen,2024/09/15 00:00:00+00,RIVER RD AT GRAPHIC BLVD,Ou,0,40.92929,-74.02568,,NEW MILFORD,,12800,FS,S,762
623038.127457827,763194.215960987,726,Bergen,2024/09/15 00:00:00+00,RIVER RD AT DILWORTH RD,Ou,0,40.92764,-74.02613,,NEW MILFORD,,12801,NS,S,762
622892.680242162,762491.288889155,727,Bergen,2024/09/15 00:00:00+00,RIVER RD AT FALLER DR,Ou,0,40.92572,-74.02671,,NEW MILFORD,,12802,FS,S,762
622729.016527496,761556.278948158,728,Bergen,2024/09/15 00:00:00+00,RIVER RD AT REICHELT RD,In,0,40.92316,-74.02732,,NEW MILFORD,BROKCHES,12803,FS,S,"756, 762"
622780.344836913,760764.30645074,729,Bergen,2024/09/15 00:00:00+00,RIVER RD AT RIVER LN,In,0,40.92099,-74.02716,,NEW MILFORD,,12804,FS,S,"756, 762"
622974.468792494,760002.724968657,730,Bergen,2024/09/15 00:00:00+00,RIVER RD AT CANTERBURY LN,In,0,40.9189,-74.02647,,NEW MILFORD,,12805,FS,S,"756, 762"
623177.942794997,759304.352021575,731,Bergen,2024/09/15 00:00:00+00,RIVER RD AT CLINTON AVE,In,0,40.91698,-74.02575,,NEW MILFORD,,12806,FS,S,756
624671.401094161,769744.563096486,732,Bergen,2024/09/15 00:00:00+00,RIVER RD AT MAIN ST,In,0,40.94561,-74.02024,,NEW MILFORD,,12809,NS,N,"762, 772"
592557.788156163,710624.923133902,733,Bergen,2024/09/15 00:00:00+00,GARDEN TERRACE AT RIDGE RD,In,0,40.78376,-74.1373,,NORTH ARLINGTON,NARLRIDG,12811,TM,E,"30, 40"
592643.88804958,710540.815362491,734,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT GARDEN TERRACE,Ou,0,40.78354,-74.13703,,NORTH ARLINGTON,RIDGGARD,12812,FS,N,"109, 76"
592994.792203411,711116.852596238,735,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT INMAN PL,Ou,0,40.78512,-74.13576,,NORTH ARLINGTON,,12813,NS,N,"109, 76"
593261.527890414,711608.184618823,736,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT ABBOTT PL,Ou,0,40.78646,-74.13478,,NORTH ARLINGTON,,12814,NS,N,"109, 76"
593838.563809831,712643.988321491,737,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT ARLINGTON BLVD,Ou,0,40.78931,-74.13271,,NORTH ARLINGTON,,12815,NS,N,"109, 76"
594235.568593245,713360.607623152,738,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT STOVER AVE,Ou,0,40.79127,-74.13126,,NORTH ARLINGTON,,12816,FS,N,"109, 76"
594753.315261163,714320.875059575,739,Bergen,2024/09/15 00:00:00+00,RIDGE RD AT ASTOR AVE,Ou,0,40.79388,-74.12933,,NORTH ARLINGTON,,12817,NS,N,"109, 76"
616082.518337578,765874.337897323,740,Bergen,2024/09/15 00:00:00+00,FOREST AVE AT SPRING VALLEY RD,In,0,40.93511,-74.05139,,PARAMUS,,12970,NS,S,"168, 752"
611736.941398829,773699.828151822,741,Bergen,2024/09/15 00:00:00+00,PARAMUS PARK MALL,In,0,40.95665,-74.0669,,PARAMUS,PAPKMALL,12971,TM,S,"168, 722, 752, 758, 762"
612484.703354746,776449.404345572,742,Bergen,2024/09/14 00:00:00+00,G.S. PKWY EXIT 165 AT NORTHEAST PARK/RIDE LOT,In,0,40.96418,-74.06414,,PARAMUS,,12972,TM,S,165
612030.533659413,776381.427119322,743,Bergen,2024/09/14 00:00:00+00,GARDEN STATE PARKWAY UNDER RIDGEWOOD AVE,In,0,40.96398,-74.06583,,PARAMUS,GSPPKRD,12973,TM,S,165
608331.453459162,760045.973569825,744,Bergen,2024/09/15 00:00:00+00,GARDEN STATE PLAZA,In,0,40.91921,-74.07941,,PARAMUS,GRDNSTPL,12974,TM,S,"163, 171, 175, 707, 709, 756, 758, 770"
609566.461159747,761586.083350487,745,Bergen,2024/09/15 00:00:00+00,IKEA DRIVE,Ou,0,40.92336,-74.07491,,PARAMUS,IKEA-RT4,12975,TM,S,"163, 171, 751, 755"
613392.82785083,775626.919113904,746,Bergen,2024/09/15 00:00:00+00,ORADELL AVE 125'W OF PASCACK RD,In,125,40.96197,-74.06086,W,PARAMUS,,12976,MB,E,"165, 168, 758, 762"
613865.74914908,775532.19522199,747,Bergen,2024/09/14 00:00:00+00,ORADELL AVE 100'E OF PASCACK RD,In,100,40.96164,-74.05918,E,PARAMUS,,12977,MB,W,165
604259.729975328,772348.869895741,748,Bergen,2024/09/14 00:00:00+00,PARAMUS RD AT BERGEN COMM. COLLEGE,Ou,0,40.95304,-74.09402,,PARAMUS,,12978,FS,N,"163, 175"
605084.127604745,779165.573453903,749,Bergen,2024/09/14 00:00:00+00,PARAMUS RD AT E RIDGEWOOD AVE,In,0,40.97173,-74.09087,,PARAMUS,PARARIDG,12979,FS,S,163
604514.742260579,775388.343147486,750,Bergen,2024/09/15 00:00:00+00,PARAMUS RD AT MIDLAND AVE.,Ou,0,40.96138,-74.09304,,PARAMUS,,12980,FS,S,"163, 772"
605924.601645578,761533.908257991,751,Bergen,2024/09/15 00:00:00+00,PARAMUS RD AT ARCADIAN AVE (RT 4),In,183,40.9235,-74.08831,N,PARAMUS,,12981,MB,S,"163, 175, 770"
598857.611186411,781631.103955902,752,Bergen,2024/09/15 00:00:00+00,EAST RIDGEWOOD AVE AT SOUTH MAPLE AVE,In,0,40.97859,-74.11342,,RIDGEWOOD,,13335,NS,E,"163, 164, 175, 722, 746"
599924.316730164,781213.013256654,753,Bergen,2024/09/15 00:00:00+00,EAST RIDGEWOOD AVE AT SOUTH IRVING ST,In,0,40.97747,-74.10955,,RIDGEWOOD,,13336,FS,E,"163, 722"
601518.131783996,780696.249526404,754,Bergen,2024/09/15 00:00:00+00,EAST RIDGEWOOD AVE AT SOUTH VAN DIEN AVE,In,0,40.97604,-74.10377,,RIDGEWOOD,,13337,FS,E,"163, 722"
602754.074850161,780306.879242152,755,Bergen,2024/09/15 00:00:00+00,EAST RIDGEWOOD AVE AT SOUTH PLEASANT AVE,In,0,40.97497,-74.09931,,RIDGEWOOD,,13338,FS,E,"163, 722"
602557.55227733,780419.285841487,756,Bergen,2024/09/15 00:00:00+00,EAST RIDGEWOOD AVE AT NORTH PLEASANT AVE,Ou,0,40.97519,-74.10005,,RIDGEWOOD,,13339,FS,W,"163, 722"
601279.362248413,780872.989330404,757,Bergen,2024/09/15 00:00:00+00,E RIDGEWOOD & N VAN DIEN AVES,Ou,0,40.97643,-74.10469,,RIDGEWOOD,,13340,FS,W,"163, 364, 722"
599737.632064164,781338.069108903,758,Bergen,2024/09/15 00:00:00+00,EAST RIDGEWOOD AVE AT NORTH IRVING ST,Ou,0,40.97773,-74.11026,,RIDGEWOOD,,13341,FS,W,"163, 722"
598829.645363078,781699.901718572,759,Bergen,2024/09/15 00:00:00+00,EAST RIDGEWOOD AVE AT NORTH MAPLE AVE,Ou,0,40.97872,-74.11354,,RIDGEWOOD,,13342,FS,W,"163, 164, 175, 722, 746"
598064.101946663,782432.074794903,760,Bergen,2024/09/15 00:00:00+00,FRANKLIN AVE AT NORTH WALNUT ST,Ou,0,40.98077,-74.11629,,RIDGEWOOD,,13343,NS,W,752
592787.939598747,783279.612141825,761,Bergen,2024/09/15 00:00:00+00,GODWIN AVE AT MALTBIE AVE,In,0,40.98322,-74.13534,,RIDGEWOOD,,13346,NS,E,"164, 722, 752"
594285.261735328,782130.447117321,762,Bergen,2024/09/15 00:00:00+00,GODWIN AVE AT LINCOLN AVE,In,0,40.98004,-74.12995,,RIDGEWOOD,,13347,NS,E,"164, 722, 752"
594537.34128366,782036.536872074,763,Bergen,2024/09/15 00:00:00+00,GODWIN AVE AT SOUTH MONROE ST,Ou,0,40.97973,-74.12908,,RIDGEWOOD,,13348,FS,W,"164, 722, 752"
592901.035501163,783268.599368572,764,Bergen,2024/09/15 00:00:00+00,GODWIN AVE AT MALTBIE AVE,Ou,0,40.9831,-74.13502,,RIDGEWOOD,,13349,NS,W,"164, 722, 752"
589713.566154327,780274.907521322,765,Bergen,2024/09/15 00:00:00+00,GOFFLE RD AT RAVINE AVE,In,0,40.97498,-74.14659,,RIDGEWOOD,,13350,NS,N,"148, 722"
592885.548655495,779771.692648485,766,Bergen,2024/09/15 00:00:00+00,LINCOLN AVE AT MCKINLEY PL,In,0,40.97359,-74.13516,,RIDGEWOOD,,13351,FS,N,722
592716.896105662,779611.590278402,767,Bergen,2024/09/15 00:00:00+00,LINCOLN AVE AT MCKINLEY PL,Ou,0,40.97309,-74.13564,,RIDGEWOOD,,13352,FS,S,722
